what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492091139
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1353492091154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492092754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492359528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492360350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492637489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492638045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492654239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492668356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492669080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1353492669088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492676519
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492685345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492685971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492688898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492689799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492725821
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1353492729023
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1353492735395
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1353492735568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492736183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492738244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492740484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492745817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492746610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492748910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492749558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492753560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492754291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492759186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492764049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492772294
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1353492779530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492783513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493050338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493051357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493081578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493082404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493313760
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353493317220
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353493317302
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353493333286
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353493333404
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1353493333433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493417261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493798621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493802901
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353494106519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353494106678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353494108825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353494111300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353494112028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353494112926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510372919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510373304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510374757
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1353510381740
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353510407265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510415877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510508096
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353510509390
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353510509590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510525316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510729032
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353510729975
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353510730231
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353510730297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510740076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510762752
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353510784597
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353510784797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510833591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510849487
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1353510867284
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353510870066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510870844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510917768
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353510927178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510943340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510945208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510945911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510948414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510962556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510972020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353510975386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353511037161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353511070080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353511071046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353511072599
