what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735510508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735512434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735513430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1352735516266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352735522722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1352735531756
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1352735532227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352735533457
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1352735536143
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1352735536602
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1352735536817
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1352735538686
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352735543362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1352735562430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735562918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735664715
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1352735665234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735665840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735723243
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1352735726053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735727682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735731372
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1352735731383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735734730
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1352735736216
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1352735736246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735736341
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1352735736346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352735736346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735737978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735742899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735744635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735779907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735782534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735787298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735791786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735795345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1352735795372
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352735796244
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352735798801
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352735800567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735816424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735834645
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352735836287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1352735844433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735845567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735908195
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352735935034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352735950479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352736014670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352736017135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352736018932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352736019331
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352737052147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352737053050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352737053933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352737054354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352737117219
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352737121760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352737123038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352738674683
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1352738681262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352738684412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352738684533
started,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1352738689798
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1352738689810
started,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1352738690014
started,bundle,org.eclipse.equinox.http.servlet,1.1.200.v20110502,"org.eclipse.equinox.http.servlet",1352738690069
started,bundle,org.eclipse.equinox.http.registry,1.1.100.v20110502,"org.eclipse.equinox.http.registry",1352738690171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352738707479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352738941768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352738946096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352739151647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352739153656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352740057873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352740059129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352740060008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352740060088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352740061687
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352740061965
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1352740062359
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1352740062361
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1352740062362
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1352740062363
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1352740062364
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1352740062364
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1352740062365
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1352740062365
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1352740062366
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1352740062367
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1352740062368
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1352740062368
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.401.v201108240414,"org.eclipse.jst.ws.consumption.ui",1352740062369
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.601.v201108230319,"org.eclipse.jst.ws.consumption",1352740062370
