what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358186817349
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358186818640
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1358186821356
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358186822507
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358186832240
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358186832843
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358186834361
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358186836917
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358186838237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358186860876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358187032227
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358187032348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358187052356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358187058676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358187189589
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1358187193848
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358187194437
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1358187206761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358187221292
error,log,,,"Warning: Ignoring name conflict in resource file for name hello_world",1358187238721
