what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.4.v20111106-0100,"org.eclipse.mylyn.bugzilla.core",1357940200132
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.4.v20111117-0100,"org.eclipse.mylyn.tasks.ui",1357940200132
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110819-1700,"org.eclipse.team.svn.core",1357940200132
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1357940200132
started,bundle,org.eclipse.team.svn.revision.graph,0.7.9.I20110318-1700,"org.eclipse.team.svn.revision.graph",1357940200132
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui",1357940200132
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110819-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1357940200148
started,bundle,org.eclipse.egit.core,1.2.0.201112221803-r,"org.eclipse.egit.core",1357940200148
started,bundle,org.eclipse.egit.ui,1.2.0.201112221803-r,"org.eclipse.egit.ui",1357940200148
started,bundle,org.eclipse.jgit,1.2.0.201112221803-r,"org.eclipse.jgit",1357940200148
started,bundle,org.eclipse.emf.common,2.8.0.v20120911-0500,"org.eclipse.emf.common",1357940200148
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120917-0436,"org.eclipse.emf.common.ui",1357940200148
started,bundle,org.eclipse.emf.ecore,2.8.1.v20120911-0500,"org.eclipse.emf.ecore",1357940200148
started,bundle,org.eclipse.emf.ecore.xmi,2.8.0.v20120911-0500,"org.eclipse.emf.ecore.xmi",1357940200148
started,bundle,org.eclipse.emf.edit,2.8.0.v20120917-0436,"org.eclipse.emf.edit",1357940200148
started,bundle,org.eclipse.emf.edit.ui,2.8.0.v20120917-0436,"org.eclipse.emf.edit.ui",1357940200148
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1357940200148
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030424,"org.eclipse.wst.common.project.facet.core",1357940200148
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1357940200148
os,sysinfo,,,"win32",1357940200148
arch,sysinfo,,,"x86_64",1357940200148
ws,sysinfo,,,"win32",1357940200148
locale,sysinfo,,,"no_NO",1357940200148
processors,sysinfo,,,"4",1357940200148
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1357940200148
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1357940200148
java.specification.name,sysinfo,,,"Java Platform API Specification",1357940200148
java.specification.vendor,sysinfo,,,"Oracle Corporation",1357940200148
java.specification.version,sysinfo,,,"1.7",1357940200148
java.vendor,sysinfo,,,"Oracle Corporation",1357940200148
java.version,sysinfo,,,"1.7.0_01",1357940200148
java.vm.info,sysinfo,,,"mixed mode",1357940200148
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1357940200148
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1357940200148
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1357940200148
java.vm.specification.version,sysinfo,,,"1.7",1357940200148
java.vm.vendor,sysinfo,,,"Oracle Corporation",1357940200148
java.vm.version,sysinfo,,,"21.1-b02",1357940200148
started,bundle,com.objectaid.uml,1.0.4,"com.objectaid.uml",1357940210834
started,bundle,com.android.ide.eclipse.base,21.0.0.v201210310015-519525,"com.android.ide.eclipse.base",1357940210849
started,bundle,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.adt",1357940210959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357940214968
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1357940221348
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1357940221348
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1357940270301
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1357940270317
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1357940272329
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1357940277306
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1357940277508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357940279240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1357940279380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1357940279380
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1357940281268
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1357940281268
