what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1358173890465
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1358173891452
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1358173891620
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1358173891780
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1358173891919
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1358173892099
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1358173892279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358173893200
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1358173895974
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1358173896180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358173897571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358173899094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358173957548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174033625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1358174041858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174044857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174044998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358174057284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174060732
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174066172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174079812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174122094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174126291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174132479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1358174133214
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1358174140380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1358174155194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1358174155398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1358174182500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1358174182929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1358174183391
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1358174214183
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1358174214423
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1358174214564
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1358174214702
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1358174214902
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1358174215104
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1358174215262
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1358174215443
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1358174215725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174216943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174220891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174221605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174250644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1358174264366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1358174265641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358174283043
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1358174298779
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1358174301951
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1358174302029
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1358174303590
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1358174303747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358174305355
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358174306534
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1358174314247
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358174318477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174328809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174330322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174358565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174380868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174381180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174506430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174508147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174520064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1358174523153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358174523739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174525895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174529029
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1358174529071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358174530467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358174533899
