what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357942489110
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357942489155
error,log,,,"Core exception while retrieving the content description",1357942490202
error,log,,,"Core exception while retrieving the content description",1357942490203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357942541586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357942753707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357942781464
error,log,,,"Core exception while retrieving the content description",1357942782128
error,log,,,"Core exception while retrieving the content description",1357942782133
error,log,,,"Core exception while retrieving the content description",1357942782673
error,log,,,"Core exception while retrieving the content description",1357942782676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357942786122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357942789047
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1357942789159
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1357942820001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357942820489
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1357942825239
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1357942825400
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1357942825580
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1357942825841
