what,kind,bundleId,bundleVersion,description,time
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1357948883745
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357948907783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357948910390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357948912927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357948913658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1357948952964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1357948953647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357948958421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357948961575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357948962331
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1357948985048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357948985919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357948986947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357948987766
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357948988461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357949359481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357949360807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358080195708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358080782352
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1358080845066
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1358080845961
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1358080846479
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1358080846590
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1358080847357
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1358080848896
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1358080849738
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358080892832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358080893655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358080894072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358081193139
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1358081195163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358081284002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358081285345
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1358081288597
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1358081288748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358081332369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358081336249
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1358081339697
