what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180699402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180700233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180712157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180826175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180839844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180858080
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1358180858107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1358180858709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180860400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180875806
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358180876946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1358180877251
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1358180879689
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1358180882316
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1358180884847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358180886704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180890182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180890296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180891965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180892073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1358180899953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358180907192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180913628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358180914559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358181041402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358181099534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1358181103402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1358181110623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1358181115058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358181115782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1358181116988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1358181120394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1358181121186
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358181122348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358181124655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358181154722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358181162234
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1358181182447
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358181182988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358181199795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358181200788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358181370424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358181372111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358181372735
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1358181490688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358181507997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358181509616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1358181512536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1358181518891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358181522816
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1358181524570
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1358181525984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1358181526293
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1358181530439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358181530915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358181532964
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358181535257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358181536089
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1358181607313
